timestamp,day_of_week,hour,weather,road_name,humidity,rainfall_mm,vehicle_count,jam_level
2025-04-05 09:00:00,Sunday,6,Cloudy,Airport Road,45,0,1605,Low
2025-04-05 10:00:00,Friday,0,Foggy,Airport Road,57,0,3285,Low
2025-04-05 11:00:00,Thursday,7,Clear,Airport Road,58,2,2016,Medium
2025-04-05 12:00:00,Friday,13,Sunny,Airport Road,61,0,5015,Medium
2025-04-05 13:00:00,Friday,14,Cloudy,Airport Road,76,0,3648,Low
2025-04-05 14:00:00,Saturday,20,Rainy,Airport Road,71,0,2857,Medium
2025-04-05 15:00:00,Tuesday,2,Foggy,Airport Road,80,0,2056,Low
2025-04-05 16:00:00,Saturday,2,Foggy,Airport Road,42,2,6564,Medium
2025-04-05 17:00:00,Wednesday,21,Cloudy,Airport Road,67,20,278,Low
2025-04-05 18:00:00,Monday,12,Foggy,Airport Road,49,0,996,Low
2025-04-05 19:00:00,Wednesday,5,Foggy,Airport Road,90,0,6462,Medium
2025-04-05 20:00:00,Saturday,9,Cloudy,Airport Road,74,0,6168,High
2025-04-05 21:00:00,Sunday,23,Cloudy,Airport Road,68,0,1651,Low
2025-04-05 22:00:00,Thursday,13,Sunny,Airport Road,93,0,591,Low
2025-04-05 23:00:00,Sunday,17,Foggy,Airport Road,54,0,160,Medium
2025-04-06 00:00:00,Saturday,20,Foggy,Airport Road,72,0,1177,Low
2025-04-06 01:00:00,Tuesday,23,Sunny,Airport Road,46,2,5899,Medium
2025-04-06 02:00:00,Monday,11,Clear,Airport Road,51,0,6781,Medium
2025-04-06 03:00:00,Tuesday,12,Clear,Airport Road,88,10,2995,Low
2025-04-06 04:00:00,Wednesday,11,Sunny,Airport Road,69,10,4260,Medium
2025-04-06 05:00:00,Monday,7,Foggy,Airport Road,60,0,3783,Medium
2025-04-06 06:00:00,Tuesday,23,Clear,Airport Road,70,0,685,Low
2025-04-06 07:00:00,Thursday,23,Cloudy,Airport Road,63,20,5923,Medium
2025-04-06 08:00:00,Wednesday,15,Sunny,Airport Road,59,20,6414,Medium
2025-04-06 09:00:00,Wednesday,3,Clear,Airport Road,76,0,4060,Medium
2025-04-06 10:00:00,Monday,23,Cloudy,Airport Road,43,5,3870,Low
2025-04-06 11:00:00,Saturday,22,Foggy,Airport Road,67,20,634,Low
2025-04-06 12:00:00,Sunday,11,Clear,Airport Road,83,10,3562,Low
2025-04-06 13:00:00,Saturday,22,Rainy,Airport Road,59,2,4111,High
2025-04-06 14:00:00,Friday,17,Foggy,Airport Road,63,0,6936,High
2025-04-06 15:00:00,Sunday,5,Rainy,Airport Road,89,0,3498,Medium
2025-04-06 16:00:00,Monday,21,Clear,Airport Road,88,10,2255,Low
2025-04-06 17:00:00,Tuesday,13,Sunny,Airport Road,90,2,6066,Medium
2025-04-06 18:00:00,Thursday,1,Rainy,Airport Road,71,2,1104,Medium
2025-04-06 19:00:00,Tuesday,7,Sunny,Airport Road,80,0,2599,Medium
2025-04-06 20:00:00,Thursday,7,Rainy,Airport Road,75,2,5425,High
2025-04-06 21:00:00,Monday,5,Rainy,Airport Road,92,0,6833,High
2025-04-06 22:00:00,Sunday,20,Clear,Airport Road,73,20,5235,Medium
2025-04-06 23:00:00,Tuesday,21,Foggy,Airport Road,75,0,426,Low
2025-04-07 00:00:00,Monday,5,Clear,Airport Road,41,10,4803,Medium
2025-04-07 01:00:00,Wednesday,7,Rainy,Airport Road,54,5,2806,High
2025-04-07 02:00:00,Wednesday,14,Rainy,Airport Road,73,0,101,Medium
2025-04-07 03:00:00,Sunday,7,Clear,Airport Road,75,10,1133,Medium
2025-04-07 04:00:00,Wednesday,10,Foggy,Airport Road,45,0,2581,Low
2025-04-07 05:00:00,Monday,19,Clear,Airport Road,78,10,224,Medium
2025-04-07 06:00:00,Saturday,10,Sunny,Airport Road,81,20,1204,Low
2025-04-07 07:00:00,Friday,17,Rainy,Airport Road,90,0,6728,High
2025-04-07 08:00:00,Thursday,15,Rainy,Airport Road,90,0,2799,Medium
2025-04-07 09:00:00,Friday,14,Sunny,Airport Road,93,0,1961,Low
2025-04-07 10:00:00,Sunday,1,Foggy,Airport Road,51,0,5369,Medium
2025-04-07 11:00:00,Friday,12,Rainy,Airport Road,42,10,3020,Medium
2025-04-07 12:00:00,Monday,3,Clear,Airport Road,84,0,228,Low
2025-04-07 13:00:00,Friday,22,Sunny,Airport Road,57,0,537,Low
2025-04-07 14:00:00,Thursday,13,Rainy,Airport Road,79,2,4946,High
2025-04-07 15:00:00,Wednesday,3,Sunny,Airport Road,60,0,2648,Low
2025-04-07 16:00:00,Friday,22,Clear,Airport Road,54,2,3229,Low
2025-04-07 17:00:00,Monday,4,Clear,Airport Road,72,0,1321,Low
2025-04-07 18:00:00,Monday,12,Foggy,Airport Road,74,5,6454,Medium
2025-04-07 19:00:00,Friday,5,Clear,Airport Road,65,2,1001,Low
2025-04-07 20:00:00,Wednesday,15,Foggy,Airport Road,47,0,6288,Medium
2025-04-07 21:00:00,Saturday,12,Clear,Airport Road,75,0,3268,Low
2025-04-07 22:00:00,Tuesday,11,Clear,Airport Road,87,0,5498,Medium
2025-04-07 23:00:00,Tuesday,2,Sunny,Airport Road,69,0,6778,Medium
2025-04-08 00:00:00,Friday,6,Clear,Airport Road,62,0,5629,Medium
2025-04-08 01:00:00,Thursday,4,Sunny,Airport Road,81,5,6704,Medium
2025-04-08 02:00:00,Saturday,1,Sunny,Airport Road,83,20,4586,Medium
2025-04-08 03:00:00,Tuesday,16,Foggy,Airport Road,53,0,4018,Medium
2025-04-08 04:00:00,Saturday,9,Foggy,Airport Road,53,10,1167,Medium
2025-04-08 05:00:00,Friday,18,Rainy,Airport Road,41,0,126,High
2025-04-08 06:00:00,Sunday,19,Cloudy,Airport Road,94,5,647,Medium
2025-04-08 07:00:00,Sunday,21,Clear,Airport Road,76,0,2768,Low
2025-04-08 08:00:00,Saturday,23,Cloudy,Airport Road,44,10,666,Low
2025-04-08 09:00:00,Saturday,8,Rainy,Airport Road,77,2,803,High
2025-04-08 10:00:00,Sunday,20,Sunny,Airport Road,84,0,5438,Medium
2025-04-08 11:00:00,Saturday,2,Rainy,Airport Road,80,10,4380,High
2025-04-08 12:00:00,Thursday,23,Foggy,Airport Road,93,0,3240,Low
2025-04-08 13:00:00,Sunday,16,Cloudy,Airport Road,86,5,1690,Low
2025-04-08 14:00:00,Tuesday,8,Clear,Airport Road,53,2,6109,High
2025-04-08 15:00:00,Sunday,13,Clear,Airport Road,78,0,5043,Medium
2025-04-08 16:00:00,Wednesday,7,Cloudy,Airport Road,64,0,4794,High
2025-04-08 17:00:00,Thursday,18,Rainy,Airport Road,59,5,905,High
2025-04-08 18:00:00,Sunday,1,Cloudy,Airport Road,41,2,3891,Low
2025-04-08 19:00:00,Friday,6,Clear,Airport Road,78,20,1457,Low
2025-04-08 20:00:00,Friday,18,Rainy,Airport Road,45,0,3325,High
2025-04-08 21:00:00,Sunday,16,Sunny,Airport Road,56,0,3718,Low
2025-04-08 22:00:00,Saturday,18,Foggy,Airport Road,64,2,2226,Medium
2025-04-08 23:00:00,Thursday,5,Rainy,Airport Road,67,0,6822,High
2025-04-09 00:00:00,Saturday,13,Sunny,Airport Road,41,0,6074,Medium
2025-04-09 01:00:00,Friday,22,Clear,Airport Road,74,0,2560,Low
2025-04-09 02:00:00,Saturday,8,Foggy,Airport Road,76,2,645,Medium
2025-04-09 03:00:00,Monday,14,Rainy,Airport Road,44,0,5828,High
2025-04-09 04:00:00,Friday,22,Cloudy,Airport Road,40,5,6412,Medium
2025-04-09 05:00:00,Sunday,17,Cloudy,Airport Road,79,10,2828,Medium
2025-04-09 06:00:00,Friday,1,Sunny,Airport Road,51,0,3834,Low
2025-04-09 07:00:00,Friday,9,Rainy,Airport Road,75,10,6826,High
2025-04-09 08:00:00,Monday,20,Rainy,Airport Road,84,10,2662,Medium
2025-04-09 09:00:00,Monday,19,Clear,Airport Road,62,0,2179,Medium
2025-04-09 10:00:00,Wednesday,7,Foggy,Airport Road,86,0,6530,High
2025-04-09 11:00:00,Wednesday,17,Rainy,Airport Road,70,0,2741,High
2025-04-09 12:00:00,Saturday,13,Foggy,Airport Road,50,0,3214,Low
2025-04-09 13:00:00,Monday,10,Foggy,Airport Road,49,10,2026,Low
2025-04-09 14:00:00,Thursday,6,Clear,Airport Road,42,0,716,Low
2025-04-09 15:00:00,Monday,11,Foggy,Airport Road,93,0,3744,Low
2025-04-09 16:00:00,Sunday,1,Rainy,Airport Road,53,2,6513,High
2025-04-09 17:00:00,Monday,10,Rainy,Airport Road,55,0,1303,Medium
2025-04-09 18:00:00,Friday,9,Rainy,Airport Road,49,5,1859,High
2025-04-09 19:00:00,Wednesday,22,Clear,Airport Road,68,20,2665,Low
2025-04-09 20:00:00,Monday,18,Sunny,Airport Road,49,0,3274,Medium
2025-04-09 21:00:00,Monday,6,Cloudy,Airport Road,51,2,3181,Low
2025-04-09 22:00:00,Sunday,3,Foggy,Airport Road,69,20,2730,Low
2025-04-09 23:00:00,Monday,10,Cloudy,Airport Road,80,20,3261,Low
2025-04-10 00:00:00,Friday,5,Sunny,Airport Road,40,2,4421,Medium
2025-04-10 01:00:00,Monday,12,Clear,Airport Road,44,5,769,Low
2025-04-10 02:00:00,Sunday,1,Cloudy,Airport Road,59,0,5959,Medium
2025-04-10 03:00:00,Tuesday,8,Clear,Airport Road,47,0,5112,High
2025-04-10 04:00:00,Tuesday,20,Cloudy,Airport Road,82,0,6369,Medium
2025-04-10 05:00:00,Tuesday,15,Rainy,Airport Road,51,0,3268,Medium
2025-04-10 06:00:00,Tuesday,8,Cloudy,Airport Road,40,0,2221,Medium
2025-04-10 07:00:00,Tuesday,16,Sunny,Airport Road,93,2,5410,Medium
2025-04-10 08:00:00,Tuesday,14,Rainy,Airport Road,59,0,4178,High
2025-04-10 09:00:00,Wednesday,3,Cloudy,Airport Road,67,0,5901,Medium
2025-04-10 10:00:00,Friday,14,Sunny,Airport Road,82,0,6038,Medium
2025-04-10 11:00:00,Thursday,16,Rainy,Airport Road,76,0,6179,High
2025-04-10 12:00:00,Sunday,15,Sunny,Airport Road,86,0,4251,Medium
2025-04-10 13:00:00,Wednesday,9,Rainy,Airport Road,76,0,819,High
2025-04-10 14:00:00,Saturday,2,Cloudy,Airport Road,51,2,2700,Low
2025-04-10 15:00:00,Friday,19,Cloudy,Airport Road,76,5,6275,High
2025-04-10 16:00:00,Tuesday,4,Rainy,Airport Road,88,20,3698,Medium
2025-04-10 17:00:00,Wednesday,23,Sunny,Airport Road,88,0,4769,Medium
2025-04-10 18:00:00,Tuesday,9,Clear,Airport Road,83,5,766,Medium
2025-04-10 19:00:00,Wednesday,15,Cloudy,Airport Road,67,20,383,Low
2025-04-10 20:00:00,Sunday,2,Clear,Airport Road,86,20,5940,Medium
2025-04-10 21:00:00,Sunday,1,Cloudy,Airport Road,54,2,4003,Medium
2025-04-10 22:00:00,Saturday,1,Rainy,Airport Road,45,20,3665,Medium
2025-04-10 23:00:00,Thursday,7,Sunny,Airport Road,83,20,2334,Medium
2025-04-11 00:00:00,Friday,16,Cloudy,Airport Road,59,0,4693,Medium
2025-04-11 01:00:00,Wednesday,3,Clear,Airport Road,89,0,1565,Low
2025-04-11 02:00:00,Saturday,13,Sunny,Airport Road,53,10,229,Low
2025-04-11 03:00:00,Monday,3,Foggy,Airport Road,41,5,4834,Medium
2025-04-11 04:00:00,Saturday,22,Clear,Airport Road,48,0,6357,Medium
2025-04-11 05:00:00,Wednesday,17,Foggy,Airport Road,76,0,2160,Medium
2025-04-11 06:00:00,Thursday,22,Rainy,Airport Road,59,0,3772,Medium
2025-04-11 07:00:00,Sunday,10,Sunny,Airport Road,65,5,6687,Medium
2025-04-11 08:00:00,Saturday,10,Foggy,Airport Road,68,0,2594,Low
2025-04-11 09:00:00,Saturday,9,Sunny,Airport Road,40,0,5181,High
2025-04-11 10:00:00,Saturday,4,Cloudy,Airport Road,94,10,1092,Low
2025-04-11 11:00:00,Thursday,11,Rainy,Airport Road,74,0,6958,High
2025-04-11 12:00:00,Monday,3,Rainy,Airport Road,45,0,2221,Medium
2025-04-11 13:00:00,Monday,2,Cloudy,Airport Road,76,0,2684,Low
2025-04-11 14:00:00,Saturday,13,Cloudy,Airport Road,92,0,4296,Medium
2025-04-11 15:00:00,Monday,20,Sunny,Airport Road,44,10,2323,Low
2025-04-11 16:00:00,Friday,8,Cloudy,Airport Road,72,20,4622,High
2025-04-11 17:00:00,Saturday,12,Foggy,Airport Road,88,0,3288,Low
2025-04-11 18:00:00,Wednesday,0,Cloudy,Airport Road,90,0,3337,Low
2025-04-11 19:00:00,Thursday,6,Cloudy,Airport Road,53,10,4236,Medium
2025-04-11 20:00:00,Thursday,11,Clear,Airport Road,51,20,4624,Medium
2025-04-11 21:00:00,Tuesday,8,Rainy,Airport Road,81,0,443,High
2025-04-11 22:00:00,Sunday,4,Rainy,Airport Road,59,2,4561,High
2025-04-11 23:00:00,Wednesday,8,Sunny,Airport Road,92,0,4804,High
2025-04-12 00:00:00,Tuesday,6,Cloudy,Airport Road,89,20,6900,Medium
2025-04-12 01:00:00,Sunday,16,Cloudy,Airport Road,63,5,4923,Medium
2025-04-12 02:00:00,Wednesday,9,Cloudy,Airport Road,82,10,2376,Medium
2025-04-12 03:00:00,Monday,21,Clear,Airport Road,73,0,5020,Medium
2025-04-12 04:00:00,Saturday,19,Cloudy,Airport Road,64,0,3301,Medium
2025-04-12 05:00:00,Tuesday,11,Clear,Airport Road,89,10,5571,Medium
2025-04-12 06:00:00,Monday,7,Clear,Airport Road,68,0,988,Medium
2025-04-12 07:00:00,Thursday,22,Rainy,Airport Road,78,20,2143,Medium
2025-04-12 08:00:00,Wednesday,12,Clear,Airport Road,70,0,1441,Low
2025-04-12 09:00:00,Saturday,17,Foggy,Airport Road,86,10,3820,Medium
2025-04-12 10:00:00,Sunday,10,Cloudy,Airport Road,82,0,2983,Low
2025-04-12 11:00:00,Tuesday,22,Sunny,Airport Road,89,10,5492,Medium
2025-04-12 12:00:00,Sunday,10,Rainy,Airport Road,62,0,4312,High
2025-04-12 13:00:00,Saturday,15,Clear,Airport Road,83,0,2515,Low
2025-04-12 14:00:00,Tuesday,3,Rainy,Airport Road,77,0,1217,Medium
2025-04-12 15:00:00,Monday,11,Sunny,Airport Road,59,5,4363,Medium
2025-04-12 16:00:00,Tuesday,10,Clear,Airport Road,62,10,3101,Low
2025-04-12 17:00:00,Wednesday,12,Rainy,Airport Road,84,0,1838,Medium
2025-04-12 18:00:00,Friday,1,Foggy,Airport Road,91,0,1464,Low
2025-04-12 19:00:00,Wednesday,22,Rainy,Airport Road,55,20,2808,Medium
2025-04-12 20:00:00,Tuesday,7,Foggy,Airport Road,89,0,4890,High
2025-04-12 21:00:00,Thursday,11,Sunny,Airport Road,81,2,1024,Low
2025-04-12 22:00:00,Tuesday,0,Cloudy,Airport Road,94,2,251,Low
2025-04-12 23:00:00,Wednesday,0,Clear,Airport Road,47,0,685,Low
2025-04-13 00:00:00,Saturday,23,Sunny,Airport Road,89,10,1012,Low
2025-04-13 01:00:00,Tuesday,13,Sunny,Airport Road,60,5,2421,Low
2025-04-13 02:00:00,Sunday,5,Rainy,Airport Road,40,0,5773,High
2025-04-13 03:00:00,Tuesday,23,Cloudy,Airport Road,94,0,595,Low
2025-04-13 04:00:00,Tuesday,20,Foggy,Airport Road,47,0,3895,Low
2025-04-13 05:00:00,Wednesday,17,Rainy,Airport Road,68,5,2248,High
2025-04-13 06:00:00,Thursday,15,Cloudy,Airport Road,71,0,656,Low
2025-04-13 07:00:00,Thursday,14,Sunny,Airport Road,77,5,5301,Medium
2025-04-13 08:00:00,Friday,2,Sunny,Airport Road,44,0,1652,Low
2025-04-13 09:00:00,Sunday,22,Clear,Airport Road,86,0,2220,Low
2025-04-13 10:00:00,Thursday,2,Clear,Airport Road,61,0,3185,Low
2025-04-13 11:00:00,Wednesday,1,Sunny,Airport Road,86,2,3604,Low
2025-04-13 12:00:00,Sunday,17,Sunny,Airport Road,73,10,256,Medium
2025-04-13 13:00:00,Wednesday,0,Cloudy,Airport Road,40,0,834,Low
2025-04-13 14:00:00,Wednesday,10,Clear,Airport Road,94,2,6375,Medium
2025-04-13 15:00:00,Tuesday,13,Rainy,Airport Road,94,0,5623,High
2025-04-13 16:00:00,Monday,3,Sunny,Airport Road,65,2,4754,Medium
2025-04-13 17:00:00,Wednesday,1,Cloudy,Airport Road,82,0,6350,Medium
2025-04-13 18:00:00,Wednesday,17,Sunny,Airport Road,49,5,6508,High
2025-04-13 19:00:00,Wednesday,2,Sunny,Airport Road,69,20,3376,Low
2025-04-13 20:00:00,Monday,12,Clear,Airport Road,89,2,254,Low
2025-04-13 21:00:00,Thursday,2,Rainy,Airport Road,57,0,1096,Medium
2025-04-13 22:00:00,Wednesday,21,Sunny,Airport Road,56,0,2394,Low
2025-04-13 23:00:00,Tuesday,7,Rainy,Airport Road,65,20,4726,High
2025-04-14 00:00:00,Tuesday,21,Sunny,Airport Road,47,10,3005,Low
2025-04-14 01:00:00,Saturday,4,Foggy,Airport Road,86,0,6167,Medium
2025-04-14 02:00:00,Monday,21,Cloudy,Airport Road,79,0,6781,Medium
2025-04-14 03:00:00,Thursday,23,Cloudy,Airport Road,88,0,4924,Medium
2025-04-14 04:00:00,Monday,14,Cloudy,Airport Road,51,5,1277,Low
2025-04-14 05:00:00,Wednesday,1,Clear,Airport Road,66,2,253,Low
2025-04-14 06:00:00,Monday,6,Cloudy,Airport Road,47,10,4287,Medium
2025-04-14 07:00:00,Sunday,13,Sunny,Airport Road,64,20,6581,Medium
2025-04-14 08:00:00,Friday,3,Cloudy,Airport Road,85,5,5699,Medium
2025-04-14 09:00:00,Wednesday,11,Cloudy,Airport Road,43,0,1816,Low
2025-04-14 10:00:00,Tuesday,23,Foggy,Airport Road,72,10,3302,Low
2025-04-14 11:00:00,Wednesday,9,Foggy,Airport Road,40,2,6693,High
2025-04-14 12:00:00,Monday,7,Rainy,Airport Road,58,2,6212,High
2025-04-14 13:00:00,Monday,16,Rainy,Airport Road,70,20,2957,Medium
2025-04-14 14:00:00,Tuesday,10,Sunny,Airport Road,55,0,886,Low
2025-04-14 15:00:00,Thursday,14,Rainy,Airport Road,53,20,4468,High
2025-04-14 16:00:00,Sunday,22,Clear,Airport Road,92,0,6223,Medium
2025-04-14 17:00:00,Friday,19,Cloudy,Airport Road,87,10,6831,High
2025-04-14 18:00:00,Sunday,0,Clear,Airport Road,44,10,4372,Medium
2025-04-14 19:00:00,Saturday,13,Foggy,Airport Road,80,0,3867,Low
2025-04-14 20:00:00,Saturday,2,Sunny,Airport Road,65,0,2978,Low
2025-04-14 21:00:00,Thursday,9,Foggy,Airport Road,67,0,742,Medium
2025-04-14 22:00:00,Monday,21,Rainy,Airport Road,41,10,6094,High
2025-04-14 23:00:00,Sunday,14,Clear,Airport Road,89,10,4762,Medium
2025-04-15 00:00:00,Friday,2,Cloudy,Airport Road,45,5,765,Low
2025-04-15 01:00:00,Wednesday,8,Clear,Airport Road,48,5,3526,Medium
2025-04-15 02:00:00,Wednesday,13,Sunny,Airport Road,72,5,3883,Low
2025-04-15 03:00:00,Friday,4,Cloudy,Airport Road,80,0,5527,Medium
2025-04-15 04:00:00,Thursday,22,Sunny,Airport Road,64,0,3801,Low
2025-04-15 05:00:00,Wednesday,18,Foggy,Airport Road,87,2,5994,High
2025-04-15 06:00:00,Saturday,10,Cloudy,Airport Road,52,5,1169,Low
2025-04-15 07:00:00,Tuesday,17,Clear,Airport Road,48,0,2449,Medium
2025-04-15 08:00:00,Monday,17,Clear,Airport Road,92,20,4603,High
2025-04-15 09:00:00,Sunday,23,Sunny,Airport Road,52,0,1312,Low
2025-04-15 10:00:00,Tuesday,13,Clear,Airport Road,70,5,6049,Medium
2025-04-15 11:00:00,Friday,8,Rainy,Airport Road,80,20,1252,High
2025-04-15 12:00:00,Saturday,2,Cloudy,Airport Road,50,2,6804,Medium
2025-04-15 13:00:00,Thursday,6,Rainy,Airport Road,43,0,5337,High
2025-04-15 14:00:00,Monday,10,Rainy,Airport Road,73,0,2611,Medium
2025-04-15 15:00:00,Tuesday,6,Cloudy,Airport Road,77,2,243,Low
2025-04-15 16:00:00,Friday,1,Cloudy,Airport Road,85,5,2589,Low
2025-04-15 17:00:00,Tuesday,17,Clear,Airport Road,43,0,3328,Medium
2025-04-15 18:00:00,Friday,4,Cloudy,Airport Road,77,2,4682,Medium
2025-04-15 19:00:00,Thursday,3,Cloudy,Airport Road,58,2,5055,Medium
2025-04-15 20:00:00,Monday,20,Sunny,Airport Road,45,2,3305,Low
2025-04-15 21:00:00,Wednesday,3,Foggy,Airport Road,73,0,6131,Medium
2025-04-15 22:00:00,Tuesday,19,Clear,Airport Road,57,0,4343,High
2025-04-15 23:00:00,Saturday,7,Clear,Airport Road,52,20,5555,High
2025-04-16 00:00:00,Tuesday,10,Cloudy,Airport Road,80,0,3242,Low
2025-04-16 01:00:00,Wednesday,16,Clear,Airport Road,62,5,3404,Low
2025-04-16 02:00:00,Monday,11,Sunny,Airport Road,58,5,1457,Low
2025-04-16 03:00:00,Sunday,22,Rainy,Airport Road,84,20,2813,Medium
2025-04-16 04:00:00,Wednesday,22,Sunny,Airport Road,50,0,4285,Medium
2025-04-16 05:00:00,Tuesday,4,Clear,Airport Road,40,2,1457,Low
2025-04-16 06:00:00,Friday,16,Clear,Airport Road,63,0,4394,Medium
2025-04-16 07:00:00,Wednesday,18,Sunny,Airport Road,93,5,4733,High
2025-04-16 08:00:00,Tuesday,23,Sunny,Airport Road,46,20,3292,Low
2025-04-16 09:00:00,Thursday,21,Cloudy,Airport Road,64,10,400,Low
2025-04-16 10:00:00,Sunday,23,Cloudy,Airport Road,60,20,823,Low
2025-04-16 11:00:00,Thursday,23,Rainy,Airport Road,54,5,5794,High
2025-04-16 12:00:00,Wednesday,18,Foggy,Airport Road,40,2,3110,Medium
2025-04-16 13:00:00,Monday,3,Rainy,Airport Road,51,10,5655,High
2025-04-16 14:00:00,Monday,14,Rainy,Airport Road,46,0,167,Medium
2025-04-16 15:00:00,Tuesday,18,Clear,Airport Road,54,0,3936,Medium
2025-04-16 16:00:00,Friday,12,Foggy,Airport Road,60,0,4093,Medium
2025-04-16 17:00:00,Tuesday,5,Cloudy,Airport Road,58,0,2606,Low
2025-04-16 18:00:00,Tuesday,5,Cloudy,Airport Road,68,20,1637,Low
2025-04-16 19:00:00,Monday,14,Rainy,Airport Road,64,0,497,Medium
2025-04-16 20:00:00,Tuesday,15,Foggy,Airport Road,72,0,4815,Medium
2025-04-16 21:00:00,Saturday,0,Cloudy,Airport Road,88,5,3457,Low
2025-04-16 22:00:00,Wednesday,1,Cloudy,Airport Road,71,5,5780,Medium
2025-04-16 23:00:00,Saturday,14,Rainy,Airport Road,88,0,1263,Medium
2025-04-17 00:00:00,Saturday,14,Cloudy,Airport Road,74,10,4925,Medium
2025-04-17 01:00:00,Tuesday,15,Foggy,Airport Road,83,0,655,Low
2025-04-17 02:00:00,Monday,6,Clear,Airport Road,77,5,6148,Medium
2025-04-17 03:00:00,Tuesday,20,Foggy,Airport Road,65,0,3761,Low
2025-04-17 04:00:00,Wednesday,16,Clear,Airport Road,50,20,1851,Low
2025-04-17 05:00:00,Sunday,3,Rainy,Airport Road,74,10,3041,Medium
2025-04-17 06:00:00,Sunday,19,Sunny,Airport Road,47,0,2757,Medium
2025-04-17 07:00:00,Wednesday,17,Foggy,Airport Road,85,10,2895,Medium
2025-04-17 08:00:00,Friday,23,Cloudy,Airport Road,53,5,2429,Low
2025-04-17 09:00:00,Tuesday,0,Foggy,Airport Road,49,0,6904,Medium
2025-04-17 10:00:00,Thursday,13,Foggy,Airport Road,41,20,5191,Medium
2025-04-17 11:00:00,Wednesday,0,Sunny,Airport Road,85,0,2059,Low
2025-04-17 12:00:00,Tuesday,10,Cloudy,Airport Road,48,2,1701,Low
2025-04-17 13:00:00,Sunday,21,Sunny,Airport Road,42,20,2893,Low
2025-04-17 14:00:00,Wednesday,21,Rainy,Airport Road,60,0,1580,Medium
2025-04-17 15:00:00,Monday,8,Cloudy,Airport Road,65,10,6330,High
2025-04-17 16:00:00,Wednesday,18,Rainy,Airport Road,47,0,1202,High
2025-04-17 17:00:00,Sunday,18,Clear,Airport Road,87,20,3376,Medium
2025-04-17 18:00:00,Sunday,18,Cloudy,Airport Road,41,10,6547,High
2025-04-17 19:00:00,Sunday,22,Cloudy,Airport Road,45,0,5599,Medium
2025-04-17 20:00:00,Tuesday,12,Clear,Airport Road,67,5,6373,Medium
2025-04-17 21:00:00,Tuesday,17,Clear,Airport Road,92,20,6839,High
2025-04-17 22:00:00,Wednesday,9,Clear,Airport Road,68,5,1399,Medium
2025-04-17 23:00:00,Thursday,20,Clear,Airport Road,65,20,5918,Medium
2025-04-18 00:00:00,Monday,15,Cloudy,Airport Road,64,5,6801,Medium
2025-04-18 01:00:00,Sunday,0,Clear,Airport Road,51,10,5094,Medium
2025-04-18 02:00:00,Monday,4,Clear,Airport Road,44,2,5402,Medium
2025-04-18 03:00:00,Wednesday,21,Sunny,Airport Road,73,20,3979,Low
2025-04-18 04:00:00,Friday,17,Cloudy,Airport Road,87,20,1635,Medium
2025-04-18 05:00:00,Tuesday,0,Sunny,Airport Road,76,5,177,Low
2025-04-18 06:00:00,Thursday,13,Rainy,Airport Road,54,0,2931,Medium
2025-04-18 07:00:00,Friday,20,Sunny,Airport Road,83,20,3510,Low
2025-04-18 08:00:00,Monday,8,Rainy,Airport Road,75,5,2821,High
2025-04-18 09:00:00,Thursday,22,Clear,Airport Road,54,0,3727,Low
2025-04-18 10:00:00,Wednesday,22,Sunny,Airport Road,82,5,1632,Low
2025-04-18 11:00:00,Monday,14,Cloudy,Airport Road,87,10,337,Low
2025-04-18 12:00:00,Tuesday,2,Clear,Airport Road,62,2,5353,Medium
2025-04-18 13:00:00,Saturday,21,Cloudy,Airport Road,45,0,2096,Low
2025-04-18 14:00:00,Thursday,3,Sunny,Airport Road,85,10,5411,Medium
2025-04-18 15:00:00,Monday,9,Clear,Airport Road,89,10,3527,Medium
2025-04-18 16:00:00,Thursday,12,Rainy,Airport Road,83,10,377,Medium
2025-04-18 17:00:00,Wednesday,17,Sunny,Airport Road,82,0,3189,Medium
2025-04-18 18:00:00,Monday,2,Clear,Airport Road,84,10,623,Low
2025-04-18 19:00:00,Thursday,14,Clear,Airport Road,60,0,4375,Medium
2025-04-18 20:00:00,Friday,6,Rainy,Airport Road,62,10,4318,High
2025-04-18 21:00:00,Thursday,14,Foggy,Airport Road,82,0,5465,Medium
2025-04-18 22:00:00,Wednesday,0,Cloudy,Airport Road,94,0,5953,Medium
2025-04-18 23:00:00,Tuesday,6,Foggy,Airport Road,55,0,3222,Low
2025-04-19 00:00:00,Thursday,9,Cloudy,Airport Road,86,10,5290,High
2025-04-19 01:00:00,Tuesday,23,Sunny,Airport Road,92,0,4675,Medium
2025-04-19 02:00:00,Thursday,5,Sunny,Airport Road,54,0,1897,Low
2025-04-19 03:00:00,Monday,21,Foggy,Airport Road,64,20,2231,Low
2025-04-19 04:00:00,Thursday,16,Cloudy,Airport Road,75,2,6808,Medium
2025-04-19 05:00:00,Saturday,0,Clear,Airport Road,50,0,6862,Medium
2025-04-19 06:00:00,Sunday,1,Foggy,Airport Road,90,2,6600,Medium
2025-04-19 07:00:00,Friday,3,Cloudy,Airport Road,54,0,915,Low
2025-04-19 08:00:00,Monday,19,Rainy,Airport Road,43,0,2794,High
2025-04-19 09:00:00,Friday,7,Cloudy,Airport Road,60,0,542,Medium
2025-04-19 10:00:00,Friday,17,Clear,Airport Road,52,2,3240,Medium
